"ID_TEMPO","NU_ANO","NU_MES","NU_ANOMES","SG_MES","NM_MESANO","NM_MES","NU_DIA","DT_TEMPO","NU_HORA"
5011,2008,9,200809,Set,Set/2008,Setembro ,29,2008-09-29 00:00:00,13
5012,2008,9,200809,Set,Set/2008,Setembro ,29,2008-09-29 00:00:00,14
5013,2008,9,200809,Set,Set/2008,Setembro ,29,2008-09-29 00:00:00,15
5014,2008,9,200809,Set,Set/2008,Setembro ,29,2008-09-29 00:00:00,16
5015,2008,9,200809,Set,Set/2008,Setembro ,29,2008-09-29 00:00:00,17
5016,2008,9,200809,Set,Set/2008,Setembro ,29,2008-09-29 00:00:00,18
5017,2008,9,200809,Set,Set/2008,Setembro ,30,2008-09-30 00:00:00,8
5018,2008,9,200809,Set,Set/2008,Setembro ,30,2008-09-30 00:00:00,9
5019,2008,9,200809,Set,Set/2008,Setembro ,30,2008-09-30 00:00:00,10
5020,2008,9,200809,Set,Set/2008,Setembro ,30,2008-09-30 00:00:00,11
5021,2008,9,200809,Set,Set/2008,Setembro ,30,2008-09-30 00:00:00,12
5022,2008,9,200809,Set,Set/2008,Setembro ,30,2008-09-30 00:00:00,13
5023,2008,9,200809,Set,Set/2008,Setembro ,30,2008-09-30 00:00:00,14
5024,2008,9,200809,Set,Set/2008,Setembro ,30,2008-09-30 00:00:00,15
5025,2008,9,200809,Set,Set/2008,Setembro ,30,2008-09-30 00:00:00,16
5026,2008,9,200809,Set,Set/2008,Setembro ,30,2008-09-30 00:00:00,17
5027,2008,9,200809,Set,Set/2008,Setembro ,30,2008-09-30 00:00:00,18
5028,2008,10,200810,Out,Out/2008,Outubro  ,1,2008-10-01 00:00:00,8
5029,2008,10,200810,Out,Out/2008,Outubro  ,1,2008-10-01 00:00:00,9
5030,2008,10,200810,Out,Out/2008,Outubro  ,1,2008-10-01 00:00:00,10
5031,2008,10,200810,Out,Out/2008,Outubro  ,1,2008-10-01 00:00:00,11
5032,2008,10,200810,Out,Out/2008,Outubro  ,1,2008-10-01 00:00:00,12
5033,2008,10,200810,Out,Out/2008,Outubro  ,1,2008-10-01 00:00:00,13
5034,2008,10,200810,Out,Out/2008,Outubro  ,1,2008-10-01 00:00:00,14
5035,2008,10,200810,Out,Out/2008,Outubro  ,1,2008-10-01 00:00:00,15
5036,2008,10,200810,Out,Out/2008,Outubro  ,1,2008-10-01 00:00:00,16
5037,2008,10,200810,Out,Out/2008,Outubro  ,1,2008-10-01 00:00:00,17
5038,2008,10,200810,Out,Out/2008,Outubro  ,1,2008-10-01 00:00:00,18
5039,2008,10,200810,Out,Out/2008,Outubro  ,2,2008-10-02 00:00:00,8
5040,2008,10,200810,Out,Out/2008,Outubro  ,2,2008-10-02 00:00:00,9
5041,2008,10,200810,Out,Out/2008,Outubro  ,2,2008-10-02 00:00:00,10
5042,2008,10,200810,Out,Out/2008,Outubro  ,2,2008-10-02 00:00:00,11
5043,2008,10,200810,Out,Out/2008,Outubro  ,2,2008-10-02 00:00:00,12
5044,2008,10,200810,Out,Out/2008,Outubro  ,2,2008-10-02 00:00:00,13
5045,2008,10,200810,Out,Out/2008,Outubro  ,2,2008-10-02 00:00:00,14
5046,2008,10,200810,Out,Out/2008,Outubro  ,2,2008-10-02 00:00:00,15
5047,2008,10,200810,Out,Out/2008,Outubro  ,2,2008-10-02 00:00:00,16
5048,2008,10,200810,Out,Out/2008,Outubro  ,2,2008-10-02 00:00:00,17
5049,2008,10,200810,Out,Out/2008,Outubro  ,2,2008-10-02 00:00:00,18
5050,2008,10,200810,Out,Out/2008,Outubro  ,3,2008-10-03 00:00:00,8
5051,2008,10,200810,Out,Out/2008,Outubro  ,3,2008-10-03 00:00:00,9
5052,2008,10,200810,Out,Out/2008,Outubro  ,3,2008-10-03 00:00:00,10
5053,2008,10,200810,Out,Out/2008,Outubro  ,3,2008-10-03 00:00:00,11
5054,2008,10,200810,Out,Out/2008,Outubro  ,3,2008-10-03 00:00:00,12
5055,2008,10,200810,Out,Out/2008,Outubro  ,3,2008-10-03 00:00:00,13
5056,2008,10,200810,Out,Out/2008,Outubro  ,3,2008-10-03 00:00:00,14
5057,2008,10,200810,Out,Out/2008,Outubro  ,3,2008-10-03 00:00:00,15
5058,2008,10,200810,Out,Out/2008,Outubro  ,3,2008-10-03 00:00:00,16
5059,2008,10,200810,Out,Out/2008,Outubro  ,3,2008-10-03 00:00:00,17
5060,2008,10,200810,Out,Out/2008,Outubro  ,3,2008-10-03 00:00:00,18
5061,2008,10,200810,Out,Out/2008,Outubro  ,6,2008-10-06 00:00:00,8
5062,2008,10,200810,Out,Out/2008,Outubro  ,6,2008-10-06 00:00:00,9
5063,2008,10,200810,Out,Out/2008,Outubro  ,6,2008-10-06 00:00:00,10
5064,2008,10,200810,Out,Out/2008,Outubro  ,6,2008-10-06 00:00:00,11
5065,2008,10,200810,Out,Out/2008,Outubro  ,6,2008-10-06 00:00:00,12
5066,2008,10,200810,Out,Out/2008,Outubro  ,6,2008-10-06 00:00:00,13
5067,2008,10,200810,Out,Out/2008,Outubro  ,6,2008-10-06 00:00:00,14
5068,2008,10,200810,Out,Out/2008,Outubro  ,6,2008-10-06 00:00:00,15
5069,2008,10,200810,Out,Out/2008,Outubro  ,6,2008-10-06 00:00:00,16
5070,2008,10,200810,Out,Out/2008,Outubro  ,6,2008-10-06 00:00:00,17
5071,2008,10,200810,Out,Out/2008,Outubro  ,6,2008-10-06 00:00:00,18
5072,2008,10,200810,Out,Out/2008,Outubro  ,7,2008-10-07 00:00:00,8
5073,2008,10,200810,Out,Out/2008,Outubro  ,7,2008-10-07 00:00:00,9
5074,2008,10,200810,Out,Out/2008,Outubro  ,7,2008-10-07 00:00:00,10
5075,2008,10,200810,Out,Out/2008,Outubro  ,7,2008-10-07 00:00:00,11
5076,2008,10,200810,Out,Out/2008,Outubro  ,7,2008-10-07 00:00:00,12
5077,2008,10,200810,Out,Out/2008,Outubro  ,7,2008-10-07 00:00:00,13
5078,2008,10,200810,Out,Out/2008,Outubro  ,7,2008-10-07 00:00:00,14
5079,2008,10,200810,Out,Out/2008,Outubro  ,7,2008-10-07 00:00:00,15
5080,2008,10,200810,Out,Out/2008,Outubro  ,7,2008-10-07 00:00:00,16
5081,2008,10,200810,Out,Out/2008,Outubro  ,7,2008-10-07 00:00:00,17
5082,2008,10,200810,Out,Out/2008,Outubro  ,7,2008-10-07 00:00:00,18
5083,2008,10,200810,Out,Out/2008,Outubro  ,8,2008-10-08 00:00:00,8
5084,2008,10,200810,Out,Out/2008,Outubro  ,8,2008-10-08 00:00:00,9
5085,2008,10,200810,Out,Out/2008,Outubro  ,8,2008-10-08 00:00:00,10
5086,2008,10,200810,Out,Out/2008,Outubro  ,8,2008-10-08 00:00:00,11
5087,2008,10,200810,Out,Out/2008,Outubro  ,8,2008-10-08 00:00:00,12
5088,2008,10,200810,Out,Out/2008,Outubro  ,8,2008-10-08 00:00:00,13
5089,2008,10,200810,Out,Out/2008,Outubro  ,8,2008-10-08 00:00:00,14
5090,2008,10,200810,Out,Out/2008,Outubro  ,8,2008-10-08 00:00:00,15
5091,2008,10,200810,Out,Out/2008,Outubro  ,8,2008-10-08 00:00:00,16
5092,2008,10,200810,Out,Out/2008,Outubro  ,8,2008-10-08 00:00:00,17
5093,2008,10,200810,Out,Out/2008,Outubro  ,8,2008-10-08 00:00:00,18
5094,2008,10,200810,Out,Out/2008,Outubro  ,9,2008-10-09 00:00:00,8
5095,2008,10,200810,Out,Out/2008,Outubro  ,9,2008-10-09 00:00:00,9
5096,2008,10,200810,Out,Out/2008,Outubro  ,9,2008-10-09 00:00:00,10
5097,2008,10,200810,Out,Out/2008,Outubro  ,9,2008-10-09 00:00:00,11
5098,2008,10,200810,Out,Out/2008,Outubro  ,9,2008-10-09 00:00:00,12
5099,2008,10,200810,Out,Out/2008,Outubro  ,9,2008-10-09 00:00:00,13
5100,2008,10,200810,Out,Out/2008,Outubro  ,9,2008-10-09 00:00:00,14
5101,2008,10,200810,Out,Out/2008,Outubro  ,9,2008-10-09 00:00:00,15
5102,2008,10,200810,Out,Out/2008,Outubro  ,9,2008-10-09 00:00:00,16
5103,2008,10,200810,Out,Out/2008,Outubro  ,9,2008-10-09 00:00:00,17
5104,2008,10,200810,Out,Out/2008,Outubro  ,9,2008-10-09 00:00:00,18
5105,2008,10,200810,Out,Out/2008,Outubro  ,10,2008-10-10 00:00:00,8
5106,2008,10,200810,Out,Out/2008,Outubro  ,10,2008-10-10 00:00:00,9
5107,2008,10,200810,Out,Out/2008,Outubro  ,10,2008-10-10 00:00:00,10
5108,2008,10,200810,Out,Out/2008,Outubro  ,10,2008-10-10 00:00:00,11
5109,2008,10,200810,Out,Out/2008,Outubro  ,10,2008-10-10 00:00:00,12
5110,2008,10,200810,Out,Out/2008,Outubro  ,10,2008-10-10 00:00:00,13
5111,2008,10,200810,Out,Out/2008,Outubro  ,10,2008-10-10 00:00:00,14
5112,2008,10,200810,Out,Out/2008,Outubro  ,10,2008-10-10 00:00:00,15
5113,2008,10,200810,Out,Out/2008,Outubro  ,10,2008-10-10 00:00:00,16
5114,2008,10,200810,Out,Out/2008,Outubro  ,10,2008-10-10 00:00:00,17
5115,2008,10,200810,Out,Out/2008,Outubro  ,10,2008-10-10 00:00:00,18
5116,2008,10,200810,Out,Out/2008,Outubro  ,13,2008-10-13 00:00:00,8
5117,2008,10,200810,Out,Out/2008,Outubro  ,13,2008-10-13 00:00:00,9
5118,2008,10,200810,Out,Out/2008,Outubro  ,13,2008-10-13 00:00:00,10
5119,2008,10,200810,Out,Out/2008,Outubro  ,13,2008-10-13 00:00:00,11
5120,2008,10,200810,Out,Out/2008,Outubro  ,13,2008-10-13 00:00:00,12
5121,2008,10,200810,Out,Out/2008,Outubro  ,13,2008-10-13 00:00:00,13
5122,2008,10,200810,Out,Out/2008,Outubro  ,13,2008-10-13 00:00:00,14
5123,2008,10,200810,Out,Out/2008,Outubro  ,13,2008-10-13 00:00:00,15
5124,2008,10,200810,Out,Out/2008,Outubro  ,13,2008-10-13 00:00:00,16
5125,2008,10,200810,Out,Out/2008,Outubro  ,13,2008-10-13 00:00:00,17
5126,2008,10,200810,Out,Out/2008,Outubro  ,13,2008-10-13 00:00:00,18
5127,2008,10,200810,Out,Out/2008,Outubro  ,14,2008-10-14 00:00:00,8
5128,2008,10,200810,Out,Out/2008,Outubro  ,14,2008-10-14 00:00:00,9
5129,2008,10,200810,Out,Out/2008,Outubro  ,14,2008-10-14 00:00:00,10
5130,2008,10,200810,Out,Out/2008,Outubro  ,14,2008-10-14 00:00:00,11
5131,2008,10,200810,Out,Out/2008,Outubro  ,14,2008-10-14 00:00:00,12
5132,2008,10,200810,Out,Out/2008,Outubro  ,14,2008-10-14 00:00:00,13
5133,2008,10,200810,Out,Out/2008,Outubro  ,14,2008-10-14 00:00:00,14
5134,2008,10,200810,Out,Out/2008,Outubro  ,14,2008-10-14 00:00:00,15
5135,2008,10,200810,Out,Out/2008,Outubro  ,14,2008-10-14 00:00:00,16
5136,2008,10,200810,Out,Out/2008,Outubro  ,14,2008-10-14 00:00:00,17
5137,2008,10,200810,Out,Out/2008,Outubro  ,14,2008-10-14 00:00:00,18
5138,2008,10,200810,Out,Out/2008,Outubro  ,15,2008-10-15 00:00:00,8
5139,2008,10,200810,Out,Out/2008,Outubro  ,15,2008-10-15 00:00:00,9
5140,2008,10,200810,Out,Out/2008,Outubro  ,15,2008-10-15 00:00:00,10
5141,2008,10,200810,Out,Out/2008,Outubro  ,15,2008-10-15 00:00:00,11
5142,2008,10,200810,Out,Out/2008,Outubro  ,15,2008-10-15 00:00:00,12
5143,2008,10,200810,Out,Out/2008,Outubro  ,15,2008-10-15 00:00:00,13
5144,2008,10,200810,Out,Out/2008,Outubro  ,15,2008-10-15 00:00:00,14
5145,2008,10,200810,Out,Out/2008,Outubro  ,15,2008-10-15 00:00:00,15
5146,2008,10,200810,Out,Out/2008,Outubro  ,15,2008-10-15 00:00:00,16
5147,2008,10,200810,Out,Out/2008,Outubro  ,15,2008-10-15 00:00:00,17
5148,2008,10,200810,Out,Out/2008,Outubro  ,15,2008-10-15 00:00:00,18
5149,2008,10,200810,Out,Out/2008,Outubro  ,16,2008-10-16 00:00:00,8
5150,2008,10,200810,Out,Out/2008,Outubro  ,16,2008-10-16 00:00:00,9
5151,2008,10,200810,Out,Out/2008,Outubro  ,16,2008-10-16 00:00:00,10
5152,2008,10,200810,Out,Out/2008,Outubro  ,16,2008-10-16 00:00:00,11
5153,2008,10,200810,Out,Out/2008,Outubro  ,16,2008-10-16 00:00:00,12
5154,2008,10,200810,Out,Out/2008,Outubro  ,16,2008-10-16 00:00:00,13
5155,2008,10,200810,Out,Out/2008,Outubro  ,16,2008-10-16 00:00:00,14
5156,2008,10,200810,Out,Out/2008,Outubro  ,16,2008-10-16 00:00:00,15
5157,2008,10,200810,Out,Out/2008,Outubro  ,16,2008-10-16 00:00:00,16
5158,2008,10,200810,Out,Out/2008,Outubro  ,16,2008-10-16 00:00:00,17
5159,2008,10,200810,Out,Out/2008,Outubro  ,16,2008-10-16 00:00:00,18
5160,2008,10,200810,Out,Out/2008,Outubro  ,17,2008-10-17 00:00:00,8
5161,2008,10,200810,Out,Out/2008,Outubro  ,17,2008-10-17 00:00:00,9
5162,2008,10,200810,Out,Out/2008,Outubro  ,17,2008-10-17 00:00:00,10
5163,2008,10,200810,Out,Out/2008,Outubro  ,17,2008-10-17 00:00:00,11
5164,2008,10,200810,Out,Out/2008,Outubro  ,17,2008-10-17 00:00:00,12
5165,2008,10,200810,Out,Out/2008,Outubro  ,17,2008-10-17 00:00:00,13
5166,2008,10,200810,Out,Out/2008,Outubro  ,17,2008-10-17 00:00:00,14
5167,2008,10,200810,Out,Out/2008,Outubro  ,17,2008-10-17 00:00:00,15
5168,2008,10,200810,Out,Out/2008,Outubro  ,17,2008-10-17 00:00:00,16
5169,2008,10,200810,Out,Out/2008,Outubro  ,17,2008-10-17 00:00:00,17
5170,2008,10,200810,Out,Out/2008,Outubro  ,17,2008-10-17 00:00:00,18
5171,2008,10,200810,Out,Out/2008,Outubro  ,20,2008-10-20 00:00:00,8
5172,2008,10,200810,Out,Out/2008,Outubro  ,20,2008-10-20 00:00:00,9
5173,2008,10,200810,Out,Out/2008,Outubro  ,20,2008-10-20 00:00:00,10
5174,2008,10,200810,Out,Out/2008,Outubro  ,20,2008-10-20 00:00:00,11
5175,2008,10,200810,Out,Out/2008,Outubro  ,20,2008-10-20 00:00:00,12
5176,2008,10,200810,Out,Out/2008,Outubro  ,20,2008-10-20 00:00:00,13
5177,2008,10,200810,Out,Out/2008,Outubro  ,20,2008-10-20 00:00:00,14
5178,2008,10,200810,Out,Out/2008,Outubro  ,20,2008-10-20 00:00:00,15
5179,2008,10,200810,Out,Out/2008,Outubro  ,20,2008-10-20 00:00:00,16
5180,2008,10,200810,Out,Out/2008,Outubro  ,20,2008-10-20 00:00:00,17
5181,2008,10,200810,Out,Out/2008,Outubro  ,20,2008-10-20 00:00:00,18
5182,2008,10,200810,Out,Out/2008,Outubro  ,21,2008-10-21 00:00:00,8
5183,2008,10,200810,Out,Out/2008,Outubro  ,21,2008-10-21 00:00:00,9
5184,2008,10,200810,Out,Out/2008,Outubro  ,21,2008-10-21 00:00:00,10
5185,2008,10,200810,Out,Out/2008,Outubro  ,21,2008-10-21 00:00:00,11
5186,2008,10,200810,Out,Out/2008,Outubro  ,21,2008-10-21 00:00:00,12
5187,2008,10,200810,Out,Out/2008,Outubro  ,21,2008-10-21 00:00:00,13
5188,2008,10,200810,Out,Out/2008,Outubro  ,21,2008-10-21 00:00:00,14
5189,2008,10,200810,Out,Out/2008,Outubro  ,21,2008-10-21 00:00:00,15
5190,2008,10,200810,Out,Out/2008,Outubro  ,21,2008-10-21 00:00:00,16
5191,2008,10,200810,Out,Out/2008,Outubro  ,21,2008-10-21 00:00:00,17
5192,2008,10,200810,Out,Out/2008,Outubro  ,21,2008-10-21 00:00:00,18
5193,2008,10,200810,Out,Out/2008,Outubro  ,22,2008-10-22 00:00:00,8
5194,2008,10,200810,Out,Out/2008,Outubro  ,22,2008-10-22 00:00:00,9
5195,2008,10,200810,Out,Out/2008,Outubro  ,22,2008-10-22 00:00:00,10
5196,2008,10,200810,Out,Out/2008,Outubro  ,22,2008-10-22 00:00:00,11
5197,2008,10,200810,Out,Out/2008,Outubro  ,22,2008-10-22 00:00:00,12
5198,2008,10,200810,Out,Out/2008,Outubro  ,22,2008-10-22 00:00:00,13
5199,2008,10,200810,Out,Out/2008,Outubro  ,22,2008-10-22 00:00:00,14
5200,2008,10,200810,Out,Out/2008,Outubro  ,22,2008-10-22 00:00:00,15
5201,2008,10,200810,Out,Out/2008,Outubro  ,22,2008-10-22 00:00:00,16
5202,2008,10,200810,Out,Out/2008,Outubro  ,22,2008-10-22 00:00:00,17
5203,2008,10,200810,Out,Out/2008,Outubro  ,22,2008-10-22 00:00:00,18
5204,2008,10,200810,Out,Out/2008,Outubro  ,23,2008-10-23 00:00:00,8
5205,2008,10,200810,Out,Out/2008,Outubro  ,23,2008-10-23 00:00:00,9
5206,2008,10,200810,Out,Out/2008,Outubro  ,23,2008-10-23 00:00:00,10
5207,2008,10,200810,Out,Out/2008,Outubro  ,23,2008-10-23 00:00:00,11
5208,2008,10,200810,Out,Out/2008,Outubro  ,23,2008-10-23 00:00:00,12
5209,2008,10,200810,Out,Out/2008,Outubro  ,23,2008-10-23 00:00:00,13
5210,2008,10,200810,Out,Out/2008,Outubro  ,23,2008-10-23 00:00:00,14
5211,2008,10,200810,Out,Out/2008,Outubro  ,23,2008-10-23 00:00:00,15
5212,2008,10,200810,Out,Out/2008,Outubro  ,23,2008-10-23 00:00:00,16
5213,2008,10,200810,Out,Out/2008,Outubro  ,23,2008-10-23 00:00:00,17
5214,2008,10,200810,Out,Out/2008,Outubro  ,23,2008-10-23 00:00:00,18
5215,2008,10,200810,Out,Out/2008,Outubro  ,24,2008-10-24 00:00:00,8
5216,2008,10,200810,Out,Out/2008,Outubro  ,24,2008-10-24 00:00:00,9
5217,2008,10,200810,Out,Out/2008,Outubro  ,24,2008-10-24 00:00:00,10
5218,2008,10,200810,Out,Out/2008,Outubro  ,24,2008-10-24 00:00:00,11
5219,2008,10,200810,Out,Out/2008,Outubro  ,24,2008-10-24 00:00:00,12
5220,2008,10,200810,Out,Out/2008,Outubro  ,24,2008-10-24 00:00:00,13
5221,2008,10,200810,Out,Out/2008,Outubro  ,24,2008-10-24 00:00:00,14
5222,2008,10,200810,Out,Out/2008,Outubro  ,24,2008-10-24 00:00:00,15
5223,2008,10,200810,Out,Out/2008,Outubro  ,24,2008-10-24 00:00:00,16
5224,2008,10,200810,Out,Out/2008,Outubro  ,24,2008-10-24 00:00:00,17
5225,2008,10,200810,Out,Out/2008,Outubro  ,24,2008-10-24 00:00:00,18
5226,2008,10,200810,Out,Out/2008,Outubro  ,27,2008-10-27 00:00:00,8
5227,2008,10,200810,Out,Out/2008,Outubro  ,27,2008-10-27 00:00:00,9
5228,2008,10,200810,Out,Out/2008,Outubro  ,27,2008-10-27 00:00:00,10
5229,2008,10,200810,Out,Out/2008,Outubro  ,27,2008-10-27 00:00:00,11
5230,2008,10,200810,Out,Out/2008,Outubro  ,27,2008-10-27 00:00:00,12
5231,2008,10,200810,Out,Out/2008,Outubro  ,27,2008-10-27 00:00:00,13
5232,2008,10,200810,Out,Out/2008,Outubro  ,27,2008-10-27 00:00:00,14
5233,2008,10,200810,Out,Out/2008,Outubro  ,27,2008-10-27 00:00:00,15
5234,2008,10,200810,Out,Out/2008,Outubro  ,27,2008-10-27 00:00:00,16
5235,2008,10,200810,Out,Out/2008,Outubro  ,27,2008-10-27 00:00:00,17
5236,2008,10,200810,Out,Out/2008,Outubro  ,27,2008-10-27 00:00:00,18
5237,2008,10,200810,Out,Out/2008,Outubro  ,28,2008-10-28 00:00:00,8
5238,2008,10,200810,Out,Out/2008,Outubro  ,28,2008-10-28 00:00:00,9
5239,2008,10,200810,Out,Out/2008,Outubro  ,28,2008-10-28 00:00:00,10
5240,2008,10,200810,Out,Out/2008,Outubro  ,28,2008-10-28 00:00:00,11
5241,2008,10,200810,Out,Out/2008,Outubro  ,28,2008-10-28 00:00:00,12
5242,2008,10,200810,Out,Out/2008,Outubro  ,28,2008-10-28 00:00:00,13
5243,2008,10,200810,Out,Out/2008,Outubro  ,28,2008-10-28 00:00:00,14
5244,2008,10,200810,Out,Out/2008,Outubro  ,28,2008-10-28 00:00:00,15
5245,2008,10,200810,Out,Out/2008,Outubro  ,28,2008-10-28 00:00:00,16
5246,2008,10,200810,Out,Out/2008,Outubro  ,28,2008-10-28 00:00:00,17
5247,2008,10,200810,Out,Out/2008,Outubro  ,28,2008-10-28 00:00:00,18
5248,2008,10,200810,Out,Out/2008,Outubro  ,29,2008-10-29 00:00:00,8
5249,2008,10,200810,Out,Out/2008,Outubro  ,29,2008-10-29 00:00:00,9
5250,2008,10,200810,Out,Out/2008,Outubro  ,29,2008-10-29 00:00:00,10
5251,2008,10,200810,Out,Out/2008,Outubro  ,29,2008-10-29 00:00:00,11
4377,2008,7,200807,Jul,Jul/2008,Julho    ,9,2008-07-09 00:00:00,17
4378,2008,7,200807,Jul,Jul/2008,Julho    ,9,2008-07-09 00:00:00,18
4379,2008,7,200807,Jul,Jul/2008,Julho    ,10,2008-07-10 00:00:00,8
4380,2008,7,200807,Jul,Jul/2008,Julho    ,10,2008-07-10 00:00:00,9
4381,2008,7,200807,Jul,Jul/2008,Julho    ,10,2008-07-10 00:00:00,10
4382,2008,7,200807,Jul,Jul/2008,Julho    ,10,2008-07-10 00:00:00,11
4383,2008,7,200807,Jul,Jul/2008,Julho    ,10,2008-07-10 00:00:00,12
4384,2008,7,200807,Jul,Jul/2008,Julho    ,10,2008-07-10 00:00:00,13
4385,2008,7,200807,Jul,Jul/2008,Julho    ,10,2008-07-10 00:00:00,14
4386,2008,7,200807,Jul,Jul/2008,Julho    ,10,2008-07-10 00:00:00,15
4387,2008,7,200807,Jul,Jul/2008,Julho    ,10,2008-07-10 00:00:00,16
4388,2008,7,200807,Jul,Jul/2008,Julho    ,10,2008-07-10 00:00:00,17
4389,2008,7,200807,Jul,Jul/2008,Julho    ,10,2008-07-10 00:00:00,18
4390,2008,7,200807,Jul,Jul/2008,Julho    ,11,2008-07-11 00:00:00,8
4391,2008,7,200807,Jul,Jul/2008,Julho    ,11,2008-07-11 00:00:00,9
4392,2008,7,200807,Jul,Jul/2008,Julho    ,11,2008-07-11 00:00:00,10
4393,2008,7,200807,Jul,Jul/2008,Julho    ,11,2008-07-11 00:00:00,11
4394,2008,7,200807,Jul,Jul/2008,Julho    ,11,2008-07-11 00:00:00,12
4395,2008,7,200807,Jul,Jul/2008,Julho    ,11,2008-07-11 00:00:00,13
4396,2008,7,200807,Jul,Jul/2008,Julho    ,11,2008-07-11 00:00:00,14
4397,2008,7,200807,Jul,Jul/2008,Julho    ,11,2008-07-11 00:00:00,15
4398,2008,7,200807,Jul,Jul/2008,Julho    ,11,2008-07-11 00:00:00,16
4399,2008,7,200807,Jul,Jul/2008,Julho    ,11,2008-07-11 00:00:00,17
4400,2008,7,200807,Jul,Jul/2008,Julho    ,11,2008-07-11 00:00:00,18
4401,2008,7,200807,Jul,Jul/2008,Julho    ,14,2008-07-14 00:00:00,8
4402,2008,7,200807,Jul,Jul/2008,Julho    ,14,2008-07-14 00:00:00,9
4403,2008,7,200807,Jul,Jul/2008,Julho    ,14,2008-07-14 00:00:00,10
4404,2008,7,200807,Jul,Jul/2008,Julho    ,14,2008-07-14 00:00:00,11
4405,2008,7,200807,Jul,Jul/2008,Julho    ,14,2008-07-14 00:00:00,12
4406,2008,7,200807,Jul,Jul/2008,Julho    ,14,2008-07-14 00:00:00,13
4407,2008,7,200807,Jul,Jul/2008,Julho    ,14,2008-07-14 00:00:00,14
4408,2008,7,200807,Jul,Jul/2008,Julho    ,14,2008-07-14 00:00:00,15
4409,2008,7,200807,Jul,Jul/2008,Julho    ,14,2008-07-14 00:00:00,16
4410,2008,7,200807,Jul,Jul/2008,Julho    ,14,2008-07-14 00:00:00,17
4411,2008,7,200807,Jul,Jul/2008,Julho    ,14,2008-07-14 00:00:00,18
4412,2008,7,200807,Jul,Jul/2008,Julho    ,15,2008-07-15 00:00:00,8
4413,2008,7,200807,Jul,Jul/2008,Julho    ,15,2008-07-15 00:00:00,9
4414,2008,7,200807,Jul,Jul/2008,Julho    ,15,2008-07-15 00:00:00,10
4415,2008,7,200807,Jul,Jul/2008,Julho    ,15,2008-07-15 00:00:00,11
4416,2008,7,200807,Jul,Jul/2008,Julho    ,15,2008-07-15 00:00:00,12
4417,2008,7,200807,Jul,Jul/2008,Julho    ,15,2008-07-15 00:00:00,13
4418,2008,7,200807,Jul,Jul/2008,Julho    ,15,2008-07-15 00:00:00,14
4419,2008,7,200807,Jul,Jul/2008,Julho    ,15,2008-07-15 00:00:00,15
4420,2008,7,200807,Jul,Jul/2008,Julho    ,15,2008-07-15 00:00:00,16
4421,2008,7,200807,Jul,Jul/2008,Julho    ,15,2008-07-15 00:00:00,17
4422,2008,7,200807,Jul,Jul/2008,Julho    ,15,2008-07-15 00:00:00,18
4423,2008,7,200807,Jul,Jul/2008,Julho    ,16,2008-07-16 00:00:00,8
4424,2008,7,200807,Jul,Jul/2008,Julho    ,16,2008-07-16 00:00:00,9
4425,2008,7,200807,Jul,Jul/2008,Julho    ,16,2008-07-16 00:00:00,10
4426,2008,7,200807,Jul,Jul/2008,Julho    ,16,2008-07-16 00:00:00,11
4427,2008,7,200807,Jul,Jul/2008,Julho    ,16,2008-07-16 00:00:00,12
4428,2008,7,200807,Jul,Jul/2008,Julho    ,16,2008-07-16 00:00:00,13
4429,2008,7,200807,Jul,Jul/2008,Julho    ,16,2008-07-16 00:00:00,14
4430,2008,7,200807,Jul,Jul/2008,Julho    ,16,2008-07-16 00:00:00,15
4431,2008,7,200807,Jul,Jul/2008,Julho    ,16,2008-07-16 00:00:00,16
4432,2008,7,200807,Jul,Jul/2008,Julho    ,16,2008-07-16 00:00:00,17
4433,2008,7,200807,Jul,Jul/2008,Julho    ,16,2008-07-16 00:00:00,18
4434,2008,7,200807,Jul,Jul/2008,Julho    ,17,2008-07-17 00:00:00,8
4435,2008,7,200807,Jul,Jul/2008,Julho    ,17,2008-07-17 00:00:00,9
4436,2008,7,200807,Jul,Jul/2008,Julho    ,17,2008-07-17 00:00:00,10
4437,2008,7,200807,Jul,Jul/2008,Julho    ,17,2008-07-17 00:00:00,11
4438,2008,7,200807,Jul,Jul/2008,Julho    ,17,2008-07-17 00:00:00,12
4439,2008,7,200807,Jul,Jul/2008,Julho    ,17,2008-07-17 00:00:00,13
4440,2008,7,200807,Jul,Jul/2008,Julho    ,17,2008-07-17 00:00:00,14
4441,2008,7,200807,Jul,Jul/2008,Julho    ,17,2008-07-17 00:00:00,15
4442,2008,7,200807,Jul,Jul/2008,Julho    ,17,2008-07-17 00:00:00,16
4443,2008,7,200807,Jul,Jul/2008,Julho    ,17,2008-07-17 00:00:00,17
4444,2008,7,200807,Jul,Jul/2008,Julho    ,17,2008-07-17 00:00:00,18
4445,2008,7,200807,Jul,Jul/2008,Julho    ,18,2008-07-18 00:00:00,8
4446,2008,7,200807,Jul,Jul/2008,Julho    ,18,2008-07-18 00:00:00,9
4447,2008,7,200807,Jul,Jul/2008,Julho    ,18,2008-07-18 00:00:00,10
4448,2008,7,200807,Jul,Jul/2008,Julho    ,18,2008-07-18 00:00:00,11
4449,2008,7,200807,Jul,Jul/2008,Julho    ,18,2008-07-18 00:00:00,12
4450,2008,7,200807,Jul,Jul/2008,Julho    ,18,2008-07-18 00:00:00,13
